SITE_ID,BASIN,PLOT,TAG,SPP,AZ,SDIST,HDST,DBH (CM),DBH (INCHES),HT,LCH,LIVING OR DC,HEALTH,CROWN,DAM1,DAM2,DAM3,COND,COND2,LE_ANG,WILDLIFE USE,REMARKS,,,,,
N1-13V,N1,13,1713,TSHE,92,16.2,12.0,30.0,11.8,,,L,Y,3,300,,,LE,,,,,,,,,
N1-13V,N1,13,1714,TSHE,101,16.7,11.9,48.8,19.2,28.8,18.7,L,Y,3,300,460,,None,,,,SCARS 1/3 OF THE WAY UP,,,,,
N1-13V,N1,13,1715,TSHE,109,20.1,14.0,63.5,25.0,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1716,TSHE,114,10.3,7.4,42.4,16.7,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1717,TSHE,120,8.4,6.2,42.4,16.7,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1718,TSHE,134,9.1,7.1,18.0,7.1,14.4,10.3,L,Y,5,300,,,None,,,,,,,,,
N1-13V,N1,13,1719,TSHE,134,9.6,7.9,59.4,23.4,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1720,TSHE,136,16.8,13.7,60.7,23.9,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1721,TSHE,161,14.1,12.4,60.7,23.9,,,L,Y,3,300,460,,None,,,,TGT W/ 2765,,,,,
N1-13V,N1,13,1722,TSHE,162,5.5,4.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP,,,,,
N1-13V,N1,13,1723,THPL,170,10.4,9.5,19.8,7.8,,,L,N,5,460,,,None,,,,,,,,,
N1-13V,N1,13,1724,TSHE,180,7.2,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP,,,,,
N1-13V,N1,13,1725,TSHE,186,15.7,15.5,87.9,34.6,,,L,Y,3,300,,,LE,,,,,,,,,
N1-13V,N1,13,1726,TSHE,190,5.5,5.2,60.5,23.8,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1727,TSHE,192,17.0,17.0,19.8,7.8,10.2,8.7,L,N,5,300,460,700,None,,,,,,,,,
N1-13V,N1,13,1728,TSHE,192,3.8,3.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD,,,,,
N1-13V,N1,13,1729,TSHE,193,10.8,10.8,63.5,25.0,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1730,TSHE,204,13.3,13.2,65.8,25.9,,,L,Y,2,300,,,None,,,,,,,,,
N1-13V,N1,13,1731,TSHE,223,14.4,13.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP,,,,,
N1-13V,N1,13,1733,TSHE,237,14.7,13.3,68.6,27.0,42.7,25.2,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1734,THPL,263,8.2,7.1,32.8,12.9,,,L,Y,4,None,,,None,,,,,,,,,
N1-13V,N1,13,1735,PISI,266,18.6,16.1,38.4,15.1,,,L,Y,4,300,600,460,None,,,,,,,,,
N1-13V,N1,13,1736,THPL,269,16.9,10.8,23.9,9.4,,,L,Y,4,None,,,LE,,,,,,,,,
N1-13V,N1,13,1737,TSHE,273,16.9,15.1,46.5,18.3,37.2,21.4,L,Y,3,300,,,None,,,,ON BIG CEDAR STUMP,,,,,
N1-13V,N1,13,1738,TSHE,277,19.3,16.5,64.8,25.5,,,L,Y,3,300,,,LE,,,,ON STUMP,,,,,
N1-13V,N1,13,1739,TSHE,311,5.7,5.3,82.0,32.3,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1740,TSHE,322,15.9,14.3,58.7,23.1,,,L,Y,3,300,,,None,,,,,,,,,
N1-13V,N1,13,1741,TSHE,328,16.6,15.0,107.4,42.3,52.6,30.7,L,Y,2,300,,,None,,,,TGT W/ SAPLING (NOT INCLUDED IN DBH),,,,,
N1-13V,N1,13,1742,TSHE,336,15.8,14.5,38.9,15.3,,,L,Y,4,300,,,LE,,,,,,,,,
N1-13V,N1,13,1743,TSHE,340,18.0,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-13V,N1,13,1744,TSHE,352,11.6,11.3,81.5,32.1,,,L,Y,3,300,,,None,,,,LOCATION MATCHES TREE LISTED AS 1745 IN OLD DATASET; TAGS WERE APPARENTLY SWITCHED BETWEEN OLD 1745 (NOW 2766) AND 1744,,,,,
N1-13V,N1,13,2538,THSE,,12.0,12.0,19.6,7.7,,,L,Y,5,300,460,,None,,,,,,,,,
N1-13V,N1,13,2548,TSHE,51,12.8,11.3,67.3,26.5,,,L,Y,2,300,,,None,,,,FORMERLY TAG # 1706,,,,,
N1-13V,N1,13,2765,THPL,158,14.6,13.9,15.7,6.2,8.7,3.7,L,Y,5,None,,,None,,,,TGT W/ 1721,,,,,
N1-13V,N1,13,2766,TSHE,343,18.4,17.6,87.1,34.3,,,L,Y,3,300,,,LE,,,,"LOCATION MATCHES TREE LISTED AS 1744 IN OLD DATASET, BUT TREE BELOW IS TAGGED AS 1744, SO TAGS WERE LIKELY SWITCHED IN OLD DATA SET",,,,,
N1-14VB,N1,14,916,PSME,7,18.5,14.7,24.4,9.6,16.5,8.9,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,917,PSME,15,22.2,17.7,23.9,9.4,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,918,PSME,28,19.2,15.3,19.3,7.6,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,919,PSME,29,20.5,16.8,22.6,8.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,921,PSME,44,18.0,15.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND ,,,,,
N1-14VB,N1,14,922,PSME,48,11.6,10.0,17.3,6.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,923,PSME,69,9.3,8.8,23.4,9.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,924,PSME,74,12.1,11.5,26.4,10.4,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,925,PSME,97,8.9,8.9,21.3,8.4,,,L,Y,3,None,,,None,,,,"SAPPY, GROWTH SPURT",,,,,
N1-14VB,N1,14,926,PSME,106,13.9,13.9,22.9,9.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,927,PSME,113,11.1,10.9,26.2,10.3,,,L,Y,3,None,,,None,,,,"SOME BROWN NEEDLES, UNSURE IF SWISS NEEDLE CAST",,,,,
N1-14VB,N1,14,928,PSME,118,14.6,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,929,PSME,120,6.5,6.1,29.7,11.7,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,930,PSME,129,12.8,12.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,931,PSME,136,7.8,7.3,20.1,7.9,15.8,11.2,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,932,PSME,137,17.1,16.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,933,PSME,155,18.7,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,934,PSME,159,5.2,4.5,19.6,7.7,,,L,Y,3,None,,,FK2,,,,"UNKNOWN IF 560 (LISTED LAST TIME, NOT SURE THIS TIME) ",,,,,
N1-14VB,N1,14,935,PSME,165,15.8,14.0,25.7,10.1,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,936,PSME,168,11.1,9.7,26.2,10.3,16.3,10.8,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,937,PSME,168,7.7,6.6,32.5,12.8,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,938,PSME,172,14.3,12.4,26.2,10.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,939,PSME,186,15.7,13.3,34.0,13.4,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,940,PSME,197,12.6,10.4,33.3,13.1,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,941,PSME,204,5.3,4.0,30.7,12.1,19.9,11.2,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,942,PSME,210,16.6,13.9,24.4,9.6,,,L,Y,3,None,,,FK2,,,,,,,,,
N1-14VB,N1,14,943,PSME,217,10.6,8.8,32.0,12.6,,,L,Y,2,None,,,FK1,,,,,,,,,
N1-14VB,N1,14,944,PSME,217,19.3,16.4,26.2,10.3,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,945,PSME,223,16.4,14.3,30.5,12.0,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,946,PSME,227,18.4,16.1,20.8,8.2,18.3,14.4,L,Y,3,400,,,None,,,,,,,,,
N1-14VB,N1,14,947,PSME,227,9.6,8.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD,,,,,
N1-14VB,N1,14,948,TSHE,235,13.5,12.2,23.4,9.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,949,PSME,240,11.6,10.3,25.4,10.0,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,950,PSME,240,16.0,14.9,25.7,10.1,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,951,PSME,240,7.1,6.3,23.6,9.3,18.5,10.4,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,953,PSME,268,6.9,6.8,26.7,10.5,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,954,PSME,271,10.4,10.3,30.2,11.9,,,L,Y,2,None,,,None,,,,SAPPY ,,,,,
N1-14VB,N1,14,955,PSME,275,17.5,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,956,PSME,285,17.1,16.8,24.4,9.6,17.2,7.0,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,957,PSME,286,11.2,11.0,30.0,11.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,958,PSME,286,14.4,14.1,21.8,8.6,,,L,Y,4,None,,,FK2,,,,,,,,,
N1-14VB,N1,14,959,PSME,301,9.6,8.8,33.3,13.1,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,960,PSME,311,14.3,13.2,27.7,10.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,961,PSME,333,15.0,12.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,962,PSME,345,12.2,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND,,,,,
N1-14VB,N1,14,963,PSME,348,16.5,13.3,26.2,10.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,964,PSME,360,7.8,6.1,35.6,14.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2130,PSME,,,,15.0,5.9,,,L,Y,3,None,,,FK1,,,,FK1 W/ SAPLING,,,,,
N1-14VB,N1,14,2136,PSME,114,15.8,15.6,20.3,8.0,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2137,PSME,135,,,33.0,13.0,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,2138,PSME,,,,34.8,13.7,,,L,Y,2,None,,,None,,,,,,,,,
N1-14VB,N1,14,2139,PSME,118,14.7,14.5,37.3,14.7,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2140,PSME,318,,,18.3,7.2,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2142,PSME,47,2.4,1.8,33.3,13.1,,,L,Y,2,None,,,None,,,,WAS TAG 920,,,,,
N1-14VB,N1,14,2143,PSME,147,,,14.7,5.8,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2144,PSME,,,,33.0,13.0,,,L,Y,2,None,,,None,,,,TREE HAD DBH NAIL BUT NO TAG,,,,,
N1-14VB,N1,14,2145,TSHE,60,,,16.5,6.5,,,L,Y,3,None,,,None,,,,TGT W/ SAPLING,,,,,
N1-14VB,N1,14,2146,TSHE,4,,,35.6,14.0,,,L,Y ,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2151,PSME,,,,34.0,13.4,,,L,Y,3,None,,,None,,,,"TREE HAD DBH NAIL BUT NO TAG - 962? AZIMUTH NOTED AS ""366,"" MABYE 356? OR 6?",,,,,
N1-14VB,N1,14,2152,PSME,340,,,33.0,13.0,,,L,Y,2,None,,,None,,,,TREE HAD DBH NAIL BUT NO TAG - 961?,,,,,
N1-14VB,N1,14,2155,PSME,40,,,20.3,8.0,,,L,Y,3,None,,,None,,,,EXTRA SAPPY. AZIMUTH APPROXIMATE.,,,,,
N1-14VB,N1,14,2163,TSHE,50,,,22.9,9.0,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2164,TSHE,18,6.0,5.7,24.1,9.5,,,L,Y,3,1,,,None,,,,,,,,,
N1-14VB,N1,14,2165,PSME,58,,,20.3,8.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2167,TSHE,60,,,16.5,6.5,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2175,PSME,123,12.0,11.7,37.6,14.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2176,PSME,272,9.5,9.3,15.7,6.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2233,PSME,56,,,29.2,11.5,,,L,Y,3,None,,,None,,,,AZIMUTH APPROXIMATE,,,,,
N1-14VB,N1,14,2271,TSHE,360,,,17.5,6.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2290,PSME,168,19.0,,17.8,7.0,,,L,Y,3,1,,,None,,,,GASH UP SIDE ,,,,,
N1-14VB,N1,14,2292,PSME,138,,,18.3,7.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2301,PSME,253,16.1,15.7,32.5,12.8,,,L,Y,2,None,,,None,,,,WAS TAG 952,,,,,
N1-14VB,N1,14,2318,TSHE,212,11.7,10.0,18.0,7.1,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2319,PSME,52,,,19.6,7.7,,,L,Y,3,None,,,None,,,,POSSIBLE 560. AZIMUTH APPROXIMATE.,,,,,
N1-14VB,N1,14,2320,PSME,30,,,17.8,7.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2321,PISI,,,,14.5,5.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2322,PSME,24,,,18.5,7.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-14VB,N1,14,2323,PSME,49,7.0,6.7,17.8,7.0,,,L,Y,4,None,,,None,,,,,,,,,
N1-14VB,N1,14,2356,PSME,276,,,18.3,7.2,,,L,Y,4,None,,,FK1,,,,FK1 W/ SAPLING,,,,,
N1-16V,N1,16,277,TSHE,1,14.3,14.2,35.1,13.8,22.3,13.4,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,280,THPL,22,14.8,14.7,34.5,13.6,,,L,Y,3,None,,,FK2,,,,,,,,,
N1-16V,N1,16,281,THPL,22,7.8,7.8,32.0,12.6,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,282,TSHE,37,15.3,14.7,43.9,17.3,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,284,TSHE,47,18.2,17.5,37.8,14.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,285,TSHE,58,15.4,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD,,,,,
N1-16V,N1,16,287,TSHE,67,16.7,14.7,37.1,14.6,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,288,TSHE,68,17.3,15.1,30.2,11.9,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,291,TSHE,90,15.9,13.1,59.2,23.3,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,292,TSHE,96,20.3,16.5,24.4,9.6,24.0,17.0,L,Y,4,None,,,None,,,,PREVIOUS HEIGHT 25.5,,,,,
N1-16V,N1,16,293,THPL,112,4.2,4.0,67.8,26.7,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,294,TSHE,117,10.5,8.9,56.6,22.3,,,L,Y,2,460,,,None,,,,,,,,,
N1-16V,N1,16,295,TSHE,118,14.2,12.1,21.1,8.3,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,296,TSHE,122,16.0,13.7,40.4,15.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,301,THPL,148,12.4,11.9,21.3,8.4,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,302,THPL,151,4.2,4.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HAVE DBH BUT MISSING REST OF DATA,,,,,
N1-16V,N1,16,303,THPL,155,15.6,15.1,42.9,16.9,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,305,TSHE,159,3.3,3.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MISSING - PRESUMED CWD,,,,,
N1-16V,N1,16,306,TSHE,164,12.8,12.7,40.6,16.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,307,TSHE,167,14.5,14.4,43.7,17.2,28.0,18.0,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,309,TSHE,184,12.3,12.2,35.6,14.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,310,TSHE,184,4.5,4.4,46.7,18.4,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,312,TSHE,195,9.5,9.2,35.3,13.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,314,TSHE,204,4.2,4.0,46.7,18.4,26.0,13.0,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,315,TSHE,208,13.2,12.4,33.8,13.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,316,TSHE,220,16.4,14.5,42.4,16.7,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,318,TSHE,225,10.6,9.2,27.7,10.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,319,TSHE,235,16.5,15.0,25.7,10.1,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,320,TSHE,241,18.1,17.3,23.1,9.1,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,321,TSHE,249,16.4,15.0,27.7,10.9,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,322,TSHE,250,3.9,3.0,29.2,11.5,25.0,14.0,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,323,TSHE,251,12.6,10.9,43.2,17.0,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,324,TSHE,252,9.9,8.3,46.0,18.1,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,325,TSHE,254,6.8,5.3,30.0,11.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,326,TSHE,263,14.5,13.5,31.2,12.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,327,TSHE,270,10.9,9.9,17.0,6.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,329,TSHE,274,15.0,14.3,61.2,24.1,,,L,Y,2,None,,,FK2,,,,,,,,,
N1-16V,N1,16,330,TSHE,275,13.5,12.3,18.0,7.1,17.0,12.0,L,Y,5,None,,,None,,,,,,,,,
N1-16V,N1,16,331,TSHE,286,9.6,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP (WINDBLOWN),,,,,
N1-16V,N1,16,332,TSHE,295,12.2,11.5,37.6,14.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,334,TSHE,303,6.1,5.0,37.8,14.9,,,L,Y,3,None,,,None,,,,TGT W/335.,,,,,
N1-16V,N1,16,335,TSHE,304,6.6,5.6,50.0,19.7,,,L,Y,2,None,,,None,,,,TGT W/334.,,,,,
N1-16V,N1,16,337,TSHE,309,17.9,16.8,46.0,18.1,30.0,18.0,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,338,TSHE,318,0.7,0.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND - ASSUMED CWD,,,,,
N1-16V,N1,16,339,TSHE,319,12.1,11.7,17.0,6.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,340,TSHE,329,16.8,16.4,31.0,12.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-16V,N1,16,341,TSHE,330,11.4,10.9,34.8,13.7,,,L,Y,2,None,,,None,,,,,,,,,
N1-16V,N1,16,343,THPL,338,10.1,9.6,32.0,12.6,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,344,THPL,338,12.5,12.2,23.9,9.4,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,345,TSHE,346,17.8,17.3,22.1,8.7,18.0,15.0,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,346,TSHE,353,14.1,14.0,28.2,11.1,,,L,Y,4,None,,,None,,,,,,,,,
N1-16V,N1,16,2212,TSHE,5,10.8,10.7,67.8,26.7,,,L,Y,2,None,,,None,,,,WAS TAG # 278,,,,,
N1-16V,N1,16,2213,THPL,46,8.6,8.2,41.9,16.5,,,L,Y,3,None,,,None,,,,FORMERLY TAG # 283,,,,,
N1-16V,N1,16,2214,TSHE,63,10.3,9.2,34.3,13.5,,,L,Y,3,None,,,None,,,,FORMERLY TAG # 286,,,,,
N1-17VB,N1,17,910,ALRU2,37,7.1,6.8,26.2,10.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,911,TSHE,47,17.9,17.6,22.1,8.7,,,L,Y,3,None,,,None,,,,TGT W/2195,,,,,
N1-17VB,N1,17,912,ALRU2,82,8.7,8.6,25.1,9.9,,,L,Y,3,730,,,CL,LE,,,,,,,,
N1-17VB,N1,17,914,ALRU2,109,13.3,12.5,28.4,11.2,,,L,Y,3,730,,,None,,,,,,,,,
N1-17VB,N1,17,2110,TSHE,288,,,15.2,6.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2119,PSME,282,,,14.5,5.7,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2120,TSHE,224,,,16.3,6.4,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2127,PSME,11,,,17.3,6.8,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2131,PSME,24,,,16.8,6.6,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2132,ALRU2,10,,,24.9,9.8,,,L,Y,2,None,,,None,,,,,,,,,
N1-17VB,N1,17,2133,PSME,252,,12.0,15.5,6.1,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2134,PSME,178,,,17.3,6.8,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2135,TSHE,336,,,21.1,8.3,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2141,TSHE,160,,,15.0,5.9,,,L,Y,4,None,,,FK2,,,,,,,,,
N1-17VB,N1,17,2150,TSHE,220,,,20.6,8.1,,,L,Y,3,None,,,None,,,,APPROX. AZIMUTH,,,,,
N1-17VB,N1,17,2154,TSHE,78,13.9,13.8,35.3,13.9,,,L,Y,3,1,,,None,,,,WAS TAG 913. SCAR 1/2 WAY UP,,,,,
N1-17VB,N1,17,2162,TSHE,150,12.1,13.3,18.5,7.3,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2166,PSME,42,,,20.3,8.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2169,PSME,342,,,14.7,5.8,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2170,PSME,66,,,19.1,7.5,,,L,Y,3,None,,,None,,,,AZIMUTH ESTIMATED,,,,,
N1-17VB,N1,17,2171,TSHE,162,,,15.5,6.1,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2172,ALRU2,298,,,21.1,8.3,,,L,Y,3,None,,,LE,,,,,,,,,
N1-17VB,N1,17,2173,PSME,194,,,17.3,6.8,,,L,Y,3,700,,,None,,,,,,,,,
N1-17VB,N1,17,2174,PSME,140,,,21.3,8.4,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2177,PSME,124,,,17.3,6.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2178,TSHE,176,,,15.2,6.0,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2179,TSHE,288,,,15.5,6.1,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2188,TSHE,8,,,17.8,7.0,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2189,TSHE,8,6.4,6.1,19.6,7.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2190,PSME,16,,,22.4,8.8,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2193,TSHE,230,,,17.5,6.9,,,L,Y,3,700,,,None,,,,,,,,,
N1-17VB,N1,17,2194,TSHE,30,,,17.8,7.0,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2195,TSHE,47,17.9,17.6,20.3,8.0,,,L,Y,3,460,,,None,,,,TGT W/911,,,,,
N1-17VB,N1,17,2196,TSHE,214,,,17.8,7.0,,,L,Y,3,760,,,None,,,,TGT W/ SAPLING. EST. AZIMUTH,,,,,
N1-17VB,N1,17,2198,TSHE,102,,9.0,14.5,5.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2199,TSHE,68,,,26.9,10.6,,,L,Y,3,None,,,FK2,,,,AZIMUTH ESTIMATED,,,,,
N1-17VB,N1,17,2231,TSHE,274,,,15.7,6.2,,,L,Y,3,None,,,None,,,,,,,,,
N1-17VB,N1,17,2295,TSHE,294,,,14.5,5.7,,,L,Y,4,None,,,None,,,,,,,,,
N1-17VB,N1,17,2296,TSHE,118,19.8,16.8,15.5,6.1,,,L,Y,4,None,,,None,,,,,,,,,
